0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,9.99
33,0
34,0
35,0
36,0
37,0
38,10
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,10
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,10
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,9.99
83,0
84,10.01
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,9.99
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,9.99
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,9.99
116,0
117,0
118,0
119,9.99
120,0
121,0
122,0
123,0
124,0
125,10
126,9.99
127,0
128,0
129,0
130,0
131,10
132,0
133,9.99
134,10
135,0
136,0
137,10
138,0
139,0
140,0
141,10
142,0
143,10
144,0
145,0
146,9.97
147,0
148,0
149,0
150,9.99
151,0
152,9.99
153,9.99
154,0
155,0
156,0
157,0
158,10.01
159,10
160,0
161,9.99
162,10
163,0
164,0
165,0
166,9.99
167,0
168,9.98
169,0
170,0
171,9.99
172,0
173,10
174,10
175,9.99
176,0
177,10.02
178,0
179,0
180,0
181,0
182,0
183,10
184,0
185,0
186,0
187,9.98
188,0
189,0
190,0
191,0
192,9.99
193,9.99
194,9.99
195,10
196,0
197,10
198,9.99
199,10
200,0
201,9.99
202,9.98
203,10
204,10
205,0
206,9.99
207,0
208,10
209,0
210,0
211,9.95
212,0
213,0
214,0
215,0
216,10
217,9.99
218,0
219,9.98
220,9.99
221,0
222,0
223,0
224,0
225,10
226,10
227,10
228,0
229,10
230,0
231,0
232,10
233,9.99
234,10
235,0
236,10
237,9.99
238,0
239,0
240,0
241,9.98
242,0
243,10.03
244,0
245,0
246,19.99
247,9.99
248,0
249,10
250,0
251,0
252,0
253,10
254,0
255,0
256,10
257,0
258,0
259,0
260,0
261,10
262,10.04
263,0
264,10
265,9.98
266,10.01
267,0
268,10.03
269,0
270,0
271,9.99
272,0
273,0
274,10
275,0
276,10
277,0
278,0
279,10.05
280,0
281,0
282,0
283,0
284,9.95
285,9.99
286,0
287,0
288,10
289,9.99
290,0
291,0
292,0
293,0
294,0
295,10
296,10
297,0
298,0
299,0
300,0
301,0
302,10
303,10
304,10
305,0
306,0
307,0
308,10
309,9.99
310,10.01
311,10
312,0
313,0
314,10
315,0
316,0
317,10
318,9.99
319,9.99
320,10
321,0
322,9.98
323,0
324,0
325,10
326,9.99
327,10.04
328,0
329,0
330,10
331,0
332,10
333,9.99
334,10
335,10
336,0
337,9.99
338,10
339,9.98
340,0
341,9.98
342,10.01
343,10
344,10.01
345,0
346,0
347,0
348,0
349,0
350,10
351,10.01
352,0
353,10
354,0
355,9.99
356,0
357,0
358,9.99
359,10
360,9.92
361,10.14
362,9.99
363,0
364,9.99
365,0
366,9.99
367,0
368,9.99
369,10.14
370,0
371,10
372,10.01
373,10
374,9.94
375,10
376,10
377,9.99
378,10
379,9.99
380,9.99
381,10
382,9.99
383,10
384,0
385,0
386,9.99
387,10
388,10
389,0
390,0
391,10
392,9.99
393,9.99
394,9.99
395,9.99
396,0
397,9.98
398,9.99
399,9.99
